entry_time,entry_price,exit_time,exit_price,position_size,side,pnl,pnl_pct,balance_after
2021-12-31 18:00:00,46673.43,2021-12-31 19:00:00.000,46393.38942,0.021425466266353256,SHORT,60.00000000000017,6.000000000000016,10060.0
2022-01-01 02:00:00,46796.14,2022-01-01 04:00:00.000,46655.75158,0.021497499580093574,LONG,-30.18000000000064,-3.000000000000063,10029.82
2022-01-01 10:00:00,46864.09,2022-01-01 12:00:00.000,47004.68226999999,0.021401930561331717,SHORT,-30.089459999998663,-2.9999999999998668,9999.73054
2022-01-01 13:00:00,47005.55,2022-01-01 14:00:00.000,46864.533350000005,0.021273510340800182,LONG,-29.99919161999952,-2.999999999999952,9969.73134838
2022-01-01 17:00:00,47733.16,2022-01-01 18:00:00.000,47589.96052,0.020886384535153343,LONG,-29.909194045140623,-3.0000000000000613,9939.82215433486
2022-01-01 18:00:00,47546.74,2022-01-01 20:00:00.000,47261.459559999996,0.02090537049298198,SHORT,59.63893292600964,6.000000000000048,9999.46108726087
2022-01-02 00:00:00,47622.14,2022-01-02 01:00:00.000,47336.40716,0.020997504705292266,SHORT,59.996766523564574,5.999999999999936,10059.457853784435
2022-01-02 04:00:00,46902.11,2022-01-02 05:00:00.000,47042.816329999994,0.02144777250700328,SHORT,-30.17837356135194,-2.999999999999864,10029.279480223084
2022-01-02 07:00:00,47171.04,2022-01-02 08:00:00.000,47029.52688,0.021261518678034413,LONG,-30.087838440669948,-3.0000000000000693,9999.191641782414
2022-01-02 08:00:00,47211.36,2022-01-02 09:00:00.000,47494.62816,0.021179630584211965,LONG,59.9951498506944,5.999999999999992,10059.186791633108
2022-01-02 09:00:00,47263.18,2022-01-02 12:00:00.000,47121.39046,0.021283347399885296,LONG,-30.177560374898885,-2.999999999999956,10029.00923125821
2022-01-02 12:00:00,47279.57,2022-01-02 13:00:00.000,47137.731289999996,0.021212141377889453,LONG,-30.087027693775394,-3.0000000000000773,9998.922203564434
2022-01-02 13:00:00,47133.07,2022-01-02 15:00:00.000,47274.469209999996,0.021214239181883195,SHORT,-29.996766610692443,-2.9999999999999143,9968.925436953741
2022-01-02 15:00:00,47329.68,2022-01-02 16:00:00.000,47613.65808,0.021062735765282465,LONG,59.813552621722614,6.000000000000016,10028.738989575464
2022-01-02 16:00:00,47780.0,2022-01-02 17:00:00.000,47636.66,0.02098940768014957,LONG,-30.08621696872566,-2.9999999999999267,9998.652772606738
2022-01-02 17:00:00,47402.3,2022-01-02 18:00:00.000,47117.8862,0.021093180652851734,SHORT,59.99191663564086,6.000000000000043,10058.64468924238
2022-01-02 19:00:00,46908.29,2022-01-02 20:00:00.000,47049.01487,0.021443213319527057,SHORT,-30.17593406772675,-2.999999999999962,10028.468755174652
2022-01-03 04:00:00,46823.58,2022-01-03 05:00:00.000,46964.05074,0.021417560885294656,SHORT,-30.085406265523318,-2.999999999999936,9998.383348909128
2022-01-03 11:00:00,47364.11,2022-01-03 12:00:00.000,47222.01767,0.021109619390946285,LONG,-29.995150046727275,-2.9999999999999893,9968.388198862402
2022-01-03 12:00:00,47192.64,2022-01-03 13:00:00.000,47334.217919999996,0.021122760241559707,SHORT,-29.90516459658638,-2.9999999999999174,9938.483034265815
2022-01-03 13:00:00,47157.33,2022-01-03 14:00:00.000,46874.38602,0.0210751606044401,SHORT,59.63089820559564,6.000000000000077,9998.113932471411
2022-01-03 14:00:00,46874.66,2022-01-03 15:00:00.000,46593.41204,0.02132946443232103,SHORT,59.9886835948286,6.000000000000012,10058.10261606624
2022-01-03 15:00:00,46689.99,2022-01-03 16:00:00.000,46409.85006,0.021542310495389357,SHORT,60.34861569639765,6.0000000000000195,10118.451231762638
2022-01-03 16:00:00,46484.0,2022-01-03 17:00:00.000,46623.452,0.02176760010275071,SHORT,-30.355353695287373,-2.999999999999946,10088.09587806735
2022-01-03 17:00:00,46564.54,2022-01-03 18:00:00.000,46424.84638,0.02166476009011868,LONG,-30.264287634201658,-2.999999999999961,10057.831590433148
